id,creation_date,is_admin_closure,is_removed,ref,marque,statuts,types,contrat,"type ticket",pseudo
508129,"2023-11-06 18:04:55",0,0,HG4500I,HYUNDAI,"La demande de pièces a été acceptée, vous recevrez votre colis sous les meilleurs délais à l'adresse indiquée.",NULL,"BUILDER / TCK","Demande de pièces dans le cadre de la garantie","Laurent P"
508226,"2023-11-07 10:37:36",0,0,FG2200I-A1,FEIDER,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
508377,"2023-11-07 18:54:51",0,0,FCPR4700,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Florian STEFANI"
508426,"2023-11-08 07:21:55",0,0,HTDT562ES-1,HYUNDAI,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
508478,"2023-11-08 12:36:03",0,0,RAC5045-2C,RACING,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
508526,"2023-11-08 15:35:59",0,0,RACT90EA-2,RACING,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Frédéric
508584,"2023-11-08 16:34:06",0,0,HCOMP100-2,HYUNDAI,"En attente de paiement du panier par le client",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
508828,"2023-11-09 15:46:25",0,0,SONDRIO,GOODHOME,"La station doit faire un diagnostic de la machine.",NULL,GOODHOME,"Demande de Garantie",Roulio
508941,"2023-11-10 09:39:23",0,0,TTLMP300SP40,TITAN,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
508973,"2023-11-10 11:52:27",0,0,ECSP51,ERBAUER,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","Ghizlane "
508981,"2023-11-10 13:34:46",0,0,HBA20U2,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
508982,"2023-11-10 13:38:29",0,0,HFC20U,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
509011,"2023-11-10 15:27:29",0,0,EZG3000,ENERGIZER,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
509134,"2023-11-11 11:21:10",0,0,LR180-L-EU,SENIX,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","YAT - Robots","Demande de réparation en station.","01 - Agent Technique SWAP"
509222,"2023-11-11 16:15:31",0,0,JOB-YFT51-20C,MYPROJECT,"La station doit faire un diagnostic de la machine.",NULL,Kaufland,"Demande de Garantie",NULL
509448,"2023-11-13 11:12:53",0,0,RAC3100-A,RACING,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Ghizlane "
509449,"2023-11-13 11:14:31",0,0,EZG3000,ENERGIZER,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
509555,"2023-11-13 15:41:00",0,0,"EHT36-Li ",ERBAUER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","02 - Agent Administratif SWAP"
509650,"2023-11-14 08:28:59",0,0,600094149,GARDENSTAR,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","Auchan retail international","Demande de réparation en station.","Anna R"
509652,"2023-11-14 08:34:03",0,0,RAC5045-2C,RACING,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
509654,"2023-11-14 08:35:24",0,0,HTRTPRO5350-4-1,HYUNDAI,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
509658,"2023-11-14 08:39:44",0,0,FPLM132-6,CASTORAMA,"La station doit faire un diagnostic de la machine.",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
509680,"2023-11-14 09:28:52",0,0,FPLM132-6,CASTORAMA,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509684,"2023-11-14 09:34:52",0,0,TTLMP875SP53,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
509686,"2023-11-14 09:39:46",0,0,EGT18-Li,ERBAUER,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509690,"2023-11-14 09:46:36",0,0,MCSWP37-2,"MAC ALLISTER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509691,"2023-11-14 09:47:29",0,0,TT6MTP52,TITAN,"Modération par un administrateur du devis proposé par la station",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
509692,"2023-11-14 09:48:14",0,0,PPLMP166SP51,"PERFORMANCE POWER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509693,"2023-11-14 09:49:48",0,0,PPLMP139SP46,"PERFORMANCE POWER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509694,"2023-11-14 09:50:38",0,0,TTLMP875SP51-ES,TITAN,"En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
509696,"2023-11-14 09:54:57",0,0,TTLMP170SP53-SOLO,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509702,"2023-11-14 10:01:00",0,0,TTLMP550SP46-B&S,TITAN,"La réparation a été effectuée avec succès",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509704,"2023-11-14 10:02:06",0,0,TT5MTP26-2,TITAN,"Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
509705,"2023-11-14 10:02:58",0,0,ELMP145SP46,ERBAUER,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
509706,"2023-11-14 10:05:01",0,0,TTLMP550SP46-B&S,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509708,"2023-11-14 10:05:42",0,0,ELMP170SP51,ERBAUER,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509712,"2023-11-14 10:10:21",0,0,MLMP675SP51-MS,"MAC ALLISTER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509713,"2023-11-14 10:11:10",0,0,MLMP675SP51-MS,"MAC ALLISTER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509715,"2023-11-14 10:12:41",0,0,ELMP170SP51,ERBAUER,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509716,"2023-11-14 10:13:22",0,0,MLMP550SP46-M&S,"MAC ALLISTER","Modération par un administrateur du devis proposé par la station",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
509720,"2023-11-14 10:18:40",0,0,HTRTPRO5350-4-1,HYUNDAI,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
509725,"2023-11-14 10:25:09",0,0,MLMP675SP51-MS,"MAC ALLISTER","En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509740,"2023-11-14 11:30:06",0,0,HTRT45-6,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Frédéric
509743,"2023-11-14 11:48:21",0,0,PPLMP167SP51,"PERFORMANCE POWER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
509749,"2023-11-14 12:23:50",0,0,600094149,GARDENSTAR,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","Auchan retail international","Demande de réparation en station.","Anna R"
509754,"2023-11-14 12:53:38",0,0,JHS-A016,ELSAY,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","JHS CLIM -LECLERC","Demande de réparation en station.","Florian STEFANI"
509759,"2023-11-14 13:25:06",0,0,CMT310W,CARREFOUR,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
509774,"2023-11-14 14:26:19",0,0,CSP2525,BRICOMARCHE,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie","BCM Dunsch","Demande de réparation en station.","Ghizlane "
509838,"2023-11-14 15:55:06",0,0,ELMP170SP51,ERBAUER,"En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
509917,"2023-11-15 09:24:04",0,0,ELMP170SP51,ERBAUER,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
509951,"2023-11-15 12:49:36",0,0,ELMP145SP46,ERBAUER,"Modération par un administrateur du devis proposé par la station",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
510133,"2023-11-16 12:40:47",0,0,ELMP170SP51,ERBAUER,"Le client a accepté le devis, la station peut commencer la réparation",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
510198,"2023-11-16 15:40:37",0,0,HTDT5075-A1,HYUNDAI,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
510291,"2023-11-17 09:36:49",0,0,"BGTDEN4640VT (TPLM3618 pro)","BESTGREEN EXPERT","La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","BCM FAIRYWARE","Demande de réparation en station.","02 - Agent Administratif SWAP"
510327,"2023-11-17 13:49:55",0,0,ELMP145SP46,ERBAUER,"En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
510347,"2023-11-17 15:28:12",0,0,HFBE525T,HYUNDAI,"DDG par la station, un admin doit modérer cette demande.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Nadine
510422,"2023-11-17 20:02:54",0,0,F-CROSS,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
510466,"2023-11-18 07:27:42",0,0,HG4000-PL,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","SWAP PL"
510485,"2023-11-18 09:54:52",0,0,FC3500PAP,FEIDER,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Demande de Garantie","Florian STEFANI"
510739,"2023-11-20 09:34:28",0,0,142246,GARDENSTAR,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","Auchan retail international","Demande de réparation en station.","01 - Agent Technique SWAP"
510764,"2023-11-20 10:43:02",0,0,FC3200PAP4-1,FEIDER,"La demande de pièces a été acceptée, vous recevrez votre colis sous les meilleurs délais à l'adresse indiquée.",NULL,"BUILDER / TCK","Demande de pièces dans le cadre de la garantie","Florian STEFANI"
510772,"2023-11-20 10:51:02",0,0,HFBE725TS,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
510821,"2023-11-20 15:21:50",0,0,X-PRINT,FEIDER,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Marc SWAP 82"
510823,"2023-11-20 15:24:57",0,0,HDG6500,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
510898,"2023-11-20 17:44:20",0,0,"BG HTE750 / CYHT09B-610",BESTGREEN,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.",Nadine
510979,"2023-11-21 10:03:19",0,0,ECSP41,ERBAUER,"La réparation a été effectuée avec succès",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
510980,"2023-11-21 10:08:49",0,0,RAC173PTIL-A,RACING,"La réparation a été effectuée avec succès",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
510983,"2023-11-21 10:12:14",0,0,LR180-L-EU,SENIX,"Le client a accepté le devis, la station peut commencer la réparation",NULL,"YAT - Robots","Prise en charge Hors Garantie","Ghizlane "
510986,"2023-11-21 10:16:18",0,0,HDBT24-1,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
510987,"2023-11-21 10:17:23",0,0,RAC42CDORG-2,RACING,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
510991,"2023-11-21 10:41:19",0,0,MLMP675SP51-MS,"MAC ALLISTER","Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
511025,"2023-11-21 13:46:14",0,0,HTRT4140-1,HYUNDAI,"La station doit faire un diagnostic de la machine.",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
511172,"2023-11-22 09:03:19",0,0,PPLMP166SP51,"PERFORMANCE POWER","Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
511185,"2023-11-22 09:44:05",0,0,HEL2530CAR,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
511191,"2023-11-22 10:13:53",0,0,RAC173PTIL-A,RACING,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
511194,"2023-11-22 10:34:52",0,0,HBP1200,HYUNDAI,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
511233,"2023-11-22 14:28:58",0,0,MPWP1800-3,"MAC ALLISTER","Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
511234,"2023-11-22 14:35:26",0,0,TT5MTP33-2,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511235,"2023-11-22 14:54:14",0,0,TTBCP33-4,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511291,"2023-11-22 15:54:42",0,0,TTLMP750SP53,TITAN,"La prestation n'a pas pu aboutir",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511408,"2023-11-23 10:47:50",0,0,HTRTPRO5350-4-1,HYUNDAI,"Modération par un administrateur du devis proposé par la station",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
511410,"2023-11-23 10:48:45",0,0,FPLMP196SP51,"NO NAME","Le client a accepté le devis, la station peut commencer la réparation",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
511416,"2023-11-23 11:03:30",0,0,HTRT65,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Marc SWAP 82"
511428,"2023-11-23 11:57:01",0,0,MHTP26,"MAC ALLISTER","Modération par un administrateur du devis proposé par la station",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511446,"2023-11-23 13:13:42",0,0,HY80-A-2,HYUNDAI,"La prestation n'a pas pu aboutir",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
511582,"2023-11-24 10:27:55",0,0,TTLMP475iSSP46-M&S-2,TITAN,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
511587,"2023-11-24 10:54:41",0,0,ELMP145SP46,ERBAUER,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511588,"2023-11-24 10:55:57",0,0,MLM3641-Li,"MAC ALLISTER","En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511609,"2023-11-24 13:32:43",0,0,PPLMP167SP51,"PERFORMANCE POWER","La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511618,"2023-11-24 14:00:14",0,0,HBA20U2,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
511620,"2023-11-24 14:05:46",0,0,HTDT5075,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
511626,"2023-11-24 14:25:56",0,0,ELMP170SP51,ERBAUER,"Modération par un administrateur du devis proposé par la station",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
511627,"2023-11-24 14:27:14",0,0,HEL2530CAR,HYUNDAI,"Modération par un administrateur du devis proposé par la station",NULL,"BUILDER / TCK","Prise en charge Hors Garantie","Ghizlane "
511962,"2023-11-26 21:11:58",0,0,HG4500I,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Quentin
512034,"2023-11-27 10:38:15",0,0,HG4000-PL,HYUNDAI,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
512043,"2023-11-27 11:00:29",0,0,HG1800i-A,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
512047,"2023-11-27 11:10:56",0,0,HG1800i-A,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
512057,"2023-11-27 12:51:22",0,0,"CSP2525 (PN2500-2A)",BRICOMARCHE,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
512069,"2023-11-27 14:00:53",0,0,"BGSEN40V (TPBL3605)","BESTGREEN EXPERT","Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BCM FAIRYWARE","Demande de réparation en station.","01 - Agent Technique SWAP"
512086,"2023-11-27 15:16:31",0,0,HTRT3835,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
512143,"2023-11-27 16:38:50",1,0,F-CROSS,FEIDER,"La demande de pièces a été acceptée, vous recevrez votre colis sous les meilleurs délais à l'adresse indiquée.",NULL,"BUILDER / TCK","Demande de pièces dans le cadre de la garantie","LPM Amira"
512229,"2023-11-28 09:00:03",0,0,"BCU-0091 Anthracite",PERFECTLINE,"La station doit faire un diagnostic de la machine.",NULL,"BCM Better Choice","Demande de Garantie","01 - Agent Technique SWAP"
512271,"2023-11-28 13:53:26",0,0,TT159PPW,TITAN,"La réparation a été effectuée avec succès",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
512287,"2023-11-28 15:28:03",0,0,EZPV20V4IN1-UK,ENERGIZER,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
512337,"2023-11-28 15:39:23",0,0,RAC5174F,RACING,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
512339,"2023-11-28 15:52:09",0,0,TTLMP300SP40,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
512341,"2023-11-28 15:57:57",0,0,TTLMP475iSSP46-M&S-2,TITAN,"La station établit son devis pour réparer la machine",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
512418,"2023-11-29 09:49:59",0,0,X-PRINT,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Marc SWAP 82"
512429,"2023-11-29 10:44:13",0,0,600094149,GARDENSTAR,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","Auchan retail international","Demande de réparation en station.","Anna R"
512433,"2023-11-29 11:15:46",0,0,CID750W,CARREFOUR,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Frédéric
512434,"2023-11-29 11:24:21",0,0,ELM36SP-Li,ERBAUER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
512482,"2023-11-29 15:14:48",0,0,"BC26-22 (TMBC260A)",GO/ON,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
512483,"2023-11-29 15:17:41",0,0,"BC26-22 (TMBC260A)",GO/ON,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BCM Johnwin","Demande de réparation en station.","01 - Agent Technique SWAP"
512534,"2023-11-29 16:40:25",0,0,HEL2530CAR,HYUNDAI,"La station établit son devis pour réparer la machine",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
512643,"2023-11-30 15:02:18",0,0,MPWP1800-3,"MAC ALLISTER","La station doit choisir comment s'occuper de la machine.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
512720,"2023-11-30 16:41:55",0,0,M5MTP25-3,"MAC ALLISTER","Le client doit indiquer s'il accepte ou non le devis SWAP",NULL,KINGFISHER,"Prise en charge Hors Garantie",Nadine
512723,"2023-11-30 16:46:15",0,0,CSP2525,BRICOMARCHE,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BCM Dunsch","Demande de réparation en station.","01 - Agent Technique SWAP"
512724,"2023-11-30 17:00:32",0,0,X-PRINT,FEIDER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.",Serge
512753,"2023-12-01 07:12:15",0,0,HG2700-PL,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
512755,"2023-12-01 07:30:12",0,0,HG1800i-A,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
512774,"2023-12-01 08:32:50",0,0,"BGTHEN40V (TPHT3627)","BESTGREEN EXPERT","Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie","BCM FAIRYWARE","Demande de réparation en station.","01 - Agent Technique SWAP"
512786,"2023-12-01 09:49:24",0,0,TTROP224,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
512826,"2023-12-01 14:42:35",0,0,"BCU-0091 Anthracite",PERFECTLINE,"La station doit faire un diagnostic de la machine.",NULL,"BCM Better Choice","Demande de Garantie",Serge
512834,"2023-12-01 15:23:14",0,0,ELM36SP-Li,ERBAUER,"La station doit faire un diagnostic de la machine.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","01 - Agent Technique SWAP"
512956,"2023-12-02 15:06:40",0,0,TT5MTP26-2,TITAN,"Panne non prise en charge dans le cadre de la garantie - Accepté","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.",Nadine
513141,"2023-12-04 09:50:22",0,0,HBP1200,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
513187,"2023-12-04 15:25:50",0,0,"TTBCP43-4 ",TITAN,"L'administrateur SWAP doit établir un devis pour le client",NULL,KINGFISHER,"Prise en charge Hors Garantie","Ghizlane "
513223,"2023-12-04 16:16:57",0,0,"BG ST262-19",BESTGREEN,"La station a fait une demande de réparation qui doit être modérée par un admin.","Réparation sous garantie","BCM Dunsch","Demande de réparation en station.","01 - Agent Technique SWAP"
513340,"2023-12-05 12:05:09",0,0,HY80-A-2,HYUNDAI,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP"
513359,"2023-12-05 14:46:25",0,0,HTRTPRO5350-4-1,HYUNDAI,"Panne non prise en charge dans le cadre de la garantie - Accepté",NULL,"BUILDER / TCK","Demande de Garantie",Nadine
513402,"2023-12-05 15:37:36",0,0,MLMP300SP40,"MAC ALLISTER","En attente de paiement du panier par le client",NULL,KINGFISHER,"Prise en charge Hors Garantie","01 - Agent Technique SWAP"
513412,"2023-12-05 16:01:02",0,0,"K-615 20L",FOXTER,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","FOXTER ASPIRATEUR -LECLERC ","Demande de réparation en station.","01 - Agent Technique SWAP"
513415,"2023-12-05 16:05:04",1,0,TTLMP675SP51-M&S,TITAN,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.","Réparation sous garantie",KINGFISHER,"Demande de réparation en station.","02 - Agent Administratif SWAP"
513422,"2023-12-05 16:26:19",1,0,HDBT24-1,HYUNDAI,"Modération par un administrateur du devis proposé par la station",NULL,"BUILDER / TCK","Prise en charge Hors Garantie",Nadine
513465,"2023-12-06 07:13:45",0,0,HG5500-PL-A1,HYUNDAI,"La station doit choisir comment s'occuper de la machine.","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
513468,"2023-12-06 07:35:07",0,0,HG4000-PL,HYUNDAI,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","Réparation sous garantie","BUILDER / TCK","Demande de réparation en station.","Anna R"
