id,creation_date,last_log_time,ref,id_arbo,marque,id_status,status,contrat,type_ticket,ticket_admin,read,distributeur,station,code_barres,date_achat,ticket_total_log_count,ticket_log_count_today
521492,07.02.2024,13.02.2024,HDBDN40V-A,150,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",0,"BERVICADA  BRICOMARCHE PDV08044","SWAP 13",3661602025333,2023-08-02,7,0
521494,07.02.2024,08.02.2024,LR180-L-EU,182,SENIX,16,"La station doit faire un diagnostic de la machine.","YAT - Robots","Demande de réparation en station.","02 - Agent Administratif SWAP",1,SCAPSAV51,AMMECA,3459223609113,2023-03-04,7,0
521498,07.02.2024,12.02.2024,HCOMBID65,858,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT CAEN - CARPIQUET N°2343","SWAP 82",3661602049247,2023-05-29,6,0
521509,07.02.2024,22.02.2024,TTLMP750SP53,62,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ANGOULEME - CHAMPNIERS (1912)",SAV16,5063022057471,2023-03-06,8,0
521521,07.02.2024,05.03.2024,CSP2525,39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Dunsch","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"ROJACK - BRICOMARCHE pdv20097","JACK'S ATELIER MOBILE MOTOCULTURE ",3999991605301,2022-11-26,11,1
521527,07.02.2024,01.03.2024,TTROP224,217,TITAN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ST BRIEUC  PLERIN  1775","OUTILS LOCA SERVICES SARL ",5059340349039,2022-04-04,9,0
521534,07.02.2024,29.02.2024,TT6MTP52,58,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT 2435 MONTCEAU-LES-MINES","PAT MOTOCULTURE",5059340348933,2023-05-26,11,0
521540,07.02.2024,16.02.2024,PPLMP166SP51,62,"PERFORMANCE POWER",35,"Modération par un administrateur du devis proposé par la station",KINGFISHER,"Prise en charge Hors Garantie",Nadine,0,"CASTORAMA GIVORS Mag N° 331 ","AF MOTOCULTURE - ITINERANT UNIQUEMENT SUR RDV",5059340146157,2023-03-24,2,0
521548,07.02.2024,15.02.2024,HTRT3835,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BICOLAGE LESPARRE JOLMET S.A","FERRER MOTOCULTURE",3661602016430,2024-01-06,7,0
521553,07.02.2024,08.02.2024,ECSP51,62,ERBAUER,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT  ÉVREUX - CARSIX 1713","SARL SOURDON",5059340255996,2023-02-05,5,0
521599,07.02.2024,19.02.2024,HTDT561BSRP,1248,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LEROY MERLIN BEZIERS (101)","JM CYCLE ET MOTOCULTURE",3661602019158,2022-06-21,8,0
521601,07.02.2024,19.02.2024,HTRT42-1,35,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,"LESPERON - BRICOMARCHE PDV07498","LESPERON - BRICOMARCHE PDV07498",3661602028372,2023-10-07,11,0
521606,07.02.2024,19.02.2024,HEL2525C2-1,39,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"Mr BRICOLAGE ST GILLES CROIX DE VIE","A-BRICO-VERT - SARL GUILLET JOGUET",3661602007100,2023-12-05,7,0
521636,08.02.2024,12.02.2024,HCOMBI427,858,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO TRAVO","DPLC LABARRIERE EURL ",3661602025272,2024-01-16,9,0
521638,08.02.2024,28.02.2024,TT6MTP52,58,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT HAGUENAU SCHWEIGHOUSE SUR MODER ","ESPACE 2 TEMPS",5059340348933,2024-02-03,14,0
521676,08.02.2024,01.03.2024,"BGELPN40V (TPPS3608)",391,"BESTGREEN EXPERT",16,"La station doit faire un diagnostic de la machine.","BCM FAIRYWARE","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"SADRELIEN - BRICOMARCHE PDV04961","SWAP 82",3505391106715,2024-01-26,9,0
521678,08.02.2024,28.02.2024,HTRT3835-2C-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOMARCHE SAS SEDEL","SWAP 54",3661602048950,2023-09-22,11,0
521684,08.02.2024,05.03.2024,TTLMP875SP56VS,62,TITAN,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ROUEN - MONT RIBOUDET 1750 ",MJ'CAUX,5063022057457,2023-04-17,13,4
521739,08.02.2024,26.02.2024,HEL2530-1,39,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,AMAZON,"SWAP 54",3661602010773,2022-07-09,8,0
521741,08.02.2024,28.02.2024,HTRT42-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"GRECILE - BRICOMARCHE PDV03934","SWAP 54",3661602028372,2024-01-05,10,0
521742,08.02.2024,20.02.2024,HTRT65-2C,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"ELVILIA - BRICOMARCHE pdv04775","SARL CHAILLES MOTOCULTURE",3661602049094,2023-12-21,10,0
521743,08.02.2024,22.02.2024,"BG B2800-22",72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",0,"Bricomarché MELYCE","SWAP REUSED ",3505391106586,2023-11-11,8,0
521749,08.02.2024,15.02.2024,HBP1300,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BUILDER SYSTEMS- MARKETPLACE ","SWAP 13",3661602024176,2022-09-07,11,0
521787,09.02.2024,15.02.2024,"82278984 (FR)",96,STERWINS,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","LEROY MERLIN FR - STERWINS","Demande de réparation en station.",Sylvie,1,"LEROY MERLIN NANCY SUD 130","SWAP 54",3276000706182,2022-08-09,6,0
521796,09.02.2024,29.02.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT AULNOY LES VALENCIENNES 2336","BAIL SERVICES",3661602011466,2024-02-02,7,0
521799,09.02.2024,12.02.2024,74955433,60,STERWINS,16,"La station doit faire un diagnostic de la machine.","LEROY MERLIN FR - STERWINS","Demande de réparation en station.",Roulio,0,"LEROY MERLIN STRASBOURG 040","ESPACE 2 TEMPS",3276000241942,2023-01-19,4,0
521802,09.02.2024,05.03.2024,RAC511BSRP-A,1248,RACING,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"SOGILUC - BRICOMARCHE pdv20352","SWAP 54",3661602025357,2022-05-16,14,5
521808,09.02.2024,24.02.2024,HBP1200,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CASTORAMA SAINT MARCEL LES VALENCE 3 MAG N°1483","SWAP REUSED ",3661602024169,2024-02-09,7,0
521810,09.02.2024,26.02.2024,HMTB80,77,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LEROY MERLIN BEZIERS (101)","JACK'S ATELIER MOBILE MOTOCULTURE ",3661602040411,2023-03-23,8,0
521816,09.02.2024,05.03.2024,HBT75-1,73,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICOPRIVE L'UNION","BVM MOTOCULTURE",3661602024305,2023-11-17,8,1
521819,09.02.2024,12.02.2024,TT159PPW,105,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT DREUX N°2442","123 ENERGIE MOTOCULTURE",5063022057488,2023-05-20,7,0
521820,09.02.2024,26.02.2024,"EHT36-Li ",188,ERBAUER,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT TOURLAVILLE N°2353","AUVRAY MOTOCULTURE",5036581058593,2023-12-16,10,0
521833,09.02.2024,01.03.2024,HTRT65,35,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT ST BRIEUC  PLERIN  1775","OUTILS LOCA SERVICES SARL ",3661602046611,2022-12-08,15,0
521835,09.02.2024,19.02.2024,TTB2700PRW,104,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT MOUILLERON LE CAPTIF 2373","A-BRICO-VERT - SARL GUILLET JOGUET",5059340339016,2023-09-11,7,0
521836,09.02.2024,01.03.2024,ECSP51,62,ERBAUER,2,"La station a fait une demande de réparation qui doit être modérée par un admin.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ST BRIEUC  PLERIN  1775","OUTILS LOCA SERVICES SARL ",5059340255996,2023-12-18,11,0
521838,09.02.2024,05.03.2024,FC3500PAP,1044,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","Christophe C",0,"BRICO DEPOT ST ETIENNE MEONS 1797 ","SWAP 13 - Florian S",3661602050021,2023-05-13,9,1
521899,09.02.2024,29.02.2024,HBT196-1,73,HYUNDAI,4,"DDG par la station, un admin doit modérer cette demande.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT 2441 SISTERON","RPM MOTOCULTURE",3661602039521,2023-10-05,10,0
521900,09.02.2024,12.02.2024,HTRTPRO5350-4-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT AMIENS 2350","FREVENT MOTOCULTURE SERVICES",3661602011466,2023-02-09,9,0
521935,10.02.2024,13.02.2024,IOTA,1210,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",0,"BRICO DEPOT 1791 MONTBELIARD","MSCA MECANIQUE SCHAEFER CENTRE ALSACE",3661602050229,2023-12-20,5,0
521948,10.02.2024,29.02.2024,HBP1300,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BUILDER SYSTEMS- MARKETPLACE ","SWAP 54",3661602024176,2023-10-18,8,0
521950,10.02.2024,28.02.2024,"BG ST262",70,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Sunray","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"HEURION - BRICOMARCHE pdv07554","PEYRETTE MOTOCULTURE",3505391106623,2022-12-16,10,0
521951,10.02.2024,28.02.2024,HTDT4650ES,62,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"HEURION - BRICOMARCHE pdv07554","SWAP 82",3661602049377,2023-06-22,7,0
521953,10.02.2024,05.03.2024,TTCSP45,35,TITAN,14,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT ORLEANS  SARAN 1752 ","ALPHA MEKA CYCLE MOTOCULTURE",5059340255934,2023-12-14,10,5
521955,10.02.2024,04.03.2024,HTRT4140-1,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA - SAINT-PIERRE-LES-ELBEUF pdv08285","SWAP 54",3661602013569,2024-01-26,8,0
521965,10.02.2024,13.02.2024,HDBT32,55,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BICOLAGE LESPARRE JOLMET S.A","FERRER MOTOCULTURE",3661602013514,2023-05-05,6,0
521967,10.02.2024,05.03.2024,FRT75BS125,217,FEIDER,14,"La réparation s'est bien passée. Un certificat de diagnostic est disponible en pièce jointe à gauche. ","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"LECLERC JARDI TYROSSE ST VINCENT DE TYROSSE","MOTOCULTURE LANDAISE",3661602018434,2022-03-15,17,1
521969,10.02.2024,04.03.2024,CSP2525,39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Dunsch","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"CHAMALAG - BRICOMARCHE pdv20070",AMMECA,3999991605301,2023-12-02,9,0
522015,10.02.2024,26.02.2024,HMTB50,77,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BOUJE - BRICOMARCHE pdv06288",MAT'DOC,3661602029355,2024-02-10,12,0
522020,10.02.2024,13.02.2024,HCOMBI25,58,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE peymeinade",AMMECA,3661602030337,2023-07-01,6,0
522089,11.02.2024,12.02.2024,FTRTPRO55,35,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"MR BRICOLAGE ST DIE DE VOSGES","SWAP 54",3661602030320,2024-02-09,6,0
522120,12.02.2024,01.03.2024,ECSG18-Li,146,ERBAUER,7,"Une attestation de non réparation (ANR) a été validée. Elle est visible en pièce jointe à droite dans la rubrique MES DOCUMENTS .  Le client peut être remboursé par son vendeur.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT BOURGES ST GERMAIN DU PUY 1705 ","JAMO SARL ",3663602461982,2023-11-08,13,0
522135,12.02.2024,29.02.2024,ECSP51,62,ERBAUER,4,"DDG par la station, un admin doit modérer cette demande.",KINGFISHER,"Demande de réparation en station.",Leonel,0,"BRICO DEPOT 2441 SISTERON","RPM MOTOCULTURE",5059340255996,2023-12-30,10,0
522140,12.02.2024,05.03.2024,HG4000I-A1,108,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT NÎMES  AIGUES VIVES 2381","SERVICE OUTILLAGE LOCATION ",3661602010162,2023-10-21,18,1
522154,12.02.2024,05.03.2024,"BCI33UF / BG 33ES - 22",55,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Sunseeker","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICORAMA ROCHEFORT ","SWAP 53",3505391111665,2022-03-26,9,2
522157,12.02.2024,01.03.2024,FMTB50,77,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","01 - Agent Technique SWAP",1,"BUILDER SYSTEMS- MARKETPLACE ","JACK'S ATELIER MOBILE MOTOCULTURE ",3661602030221,2023-09-01,5,0
522165,12.02.2024,20.02.2024,BGB2800-21,72,BESTGREEN,16,"La station doit faire un diagnostic de la machine.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"RAM - BRICOMARCHE PDV20109 ","SWAP 82",3505391106586,2024-01-30,7,0
522168,12.02.2024,23.02.2024,HMTB50,77,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"RYSBA - BRICOMARCHE pdv02389","SWAP 82",3661602029355,2023-11-11,8,0
522191,12.02.2024,21.02.2024,TTB2700PRW,104,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.",Leonel,1,"BRICO DEPOT CAHORS","SWAP 82",5059340339016,2023-11-11,8,0
522192,12.02.2024,20.02.2024,HTRT3835,35,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO USSEL BBJ","SWAP 54",3661602016430,2024-01-20,6,0
522194,12.02.2024,05.03.2024,CSP2525,39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Dunsch","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"REDILIEN - BRICOMARCHE pdv20236","SWAP 54",3999991605301,2023-11-06,9,1
522195,12.02.2024,12.02.2024,HEL2525C2-1,39,HYUNDAI,34,"La station établit son devis pour réparer la machine","BUILDER / TCK","Prise en charge Hors Garantie","02 - Agent Administratif SWAP",1,"MR BRICOLAGE SAINT DIZIER","SWAP 82",3661602007100,2022-10-15,1,0
522196,12.02.2024,12.02.2024,HTRTPRO5350-4-1,35,HYUNDAI,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BUILDER / TCK","Prise en charge Hors Garantie",Sylvie,1,"BRICO DEPOT COMPIEGNE - THOUROTTE 1909 ","SWAP 54",3661602011466,2023-12-02,5,0
522197,12.02.2024,12.02.2024,FC3500PAP,1044,FEIDER,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de Garantie","Christophe C",1,"BRICO DEPOT 1919 BRIVE-LA-GAILLARDE",NULL,3661602050021,2023-05-08,2,0
522204,12.02.2024,29.02.2024,"TTBCP43-4 ",55,TITAN,16,"La station doit faire un diagnostic de la machine.",KINGFISHER,"Demande de réparation en station.","02 - Agent Administratif SWAP",1,"BRICO DEPOT NANTES ST HERBLAIN 2331","SERVIMAC CHEMILLE ",5059340124278,2024-01-29,7,0
522205,12.02.2024,12.02.2024,HEL2525C2-1,39,HYUNDAI,38,"Le client doit indiquer s'il accepte ou non le devis SWAP","BUILDER / TCK","Prise en charge Hors Garantie","Marc SWAP 82",1,"MR BRICOLAGE MONTAUBAN (CBS)","SWAP 82",3661602007100,2023-03-27,4,0
522207,12.02.2024,05.03.2024,HTDT5196,62,HYUNDAI,5,"Un admin a validé la demande de réparation, les pièces sont en cours de transport.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"Auchan BETHUNE ","DEPOT LOC",3661602040190,2022-06-28,12,7
522210,12.02.2024,05.03.2024,"BG B2800-22",72,BESTGREEN,2,"La station a fait une demande de réparation qui doit être modérée par un admin.","BCM Johnwin","Demande de réparation en station.","02 - Agent Administratif SWAP",0,"LANGLON - BRICOMARCHE 20295","MOTOCULTURE DE L'AULNE",3505391106586,2022-02-26,12,2
522248,12.02.2024,05.03.2024,HBP1300,513,HYUNDAI,16,"La station doit faire un diagnostic de la machine.","BUILDER / TCK","Demande de réparation en station.","02 - Agent Administratif SWAP",1,CAPITOOLS,"SWAP 13",3661602024176,2024-01-28,7,1
522249,12.02.2024,22.02.2024,CSP2525,39,BRICOMARCHE,16,"La station doit faire un diagnostic de la machine.","BCM Dunsch","Demande de réparation en station.","02 - Agent Administratif SWAP",1,"JUZOLEC - BRICOMARCHE - PDV08947","BITZ SARL ",3999991605301,0000-00-00,9,0
